"Dia da semana","Inscritos no turno","Curso","Unidade Curricular","Turno","Lotação da sala","Turma","Sala atribuída à aula","Hora início da aula","Hora fim da aula","Data da aula"
"Qua","80","LIGE, LIGE-PL","Gestão e Sistemas de Informação nas Organizações","GSIOTP02","122","IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1","Auditório 2","16:00:00","17:30:00","23/11/2022"
"Qua","80","LIGE, LIGE-PL","Gestão e Sistemas de Informação nas Organizações","GSIOTP02","122","IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1","Auditório 2","16:00:00","17:30:00","16/11/2022"
"Qua","80","LIGE, LIGE-PL","Gestão e Sistemas de Informação nas Organizações","GSIOTP02","122","IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1","Auditório 2","16:00:00","17:30:00","09/11/2022"
"Qua","80","LIGE, LIGE-PL","Gestão e Sistemas de Informação nas Organizações","GSIOTP02","122","IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1","Auditório 2","16:00:00","17:30:00","26/10/2022"
"Qua","80","LIGE, LIGE-PL","Gestão e Sistemas de Informação nas Organizações","GSIOTP02","122","IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1","Auditório 2","16:00:00","17:30:00","19/10/2022"
"Qua","80","LIGE, LIGE-PL","Gestão e Sistemas de Informação nas Organizações","GSIOTP02","122","IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1","Auditório 2","16:00:00","17:30:00","12/10/2022"
"Qua","80","LIGE, LIGE-PL","Gestão e Sistemas de Informação nas Organizações","GSIOTP02","122","IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1","Auditório 2","16:00:00","17:30:00","28/09/2022"
"Qua","80","LIGE, LIGE-PL","Gestão e Sistemas de Informação nas Organizações","GSIOTP02","122","IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1","Auditório 2","16:00:00","17:30:00","21/09/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","18:00:00","19:30:00","14/11/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","18:00:00","19:30:00","07/11/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","18:00:00","19:30:00","31/10/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","18:00:00","19:30:00","24/10/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","18:00:00","19:30:00","17/10/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","18:00:00","19:30:00","10/10/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","19:30:00","21:00:00","14/11/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","19:30:00","21:00:00","07/11/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","19:30:00","21:00:00","31/10/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","19:30:00","21:00:00","24/10/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","19:30:00","21:00:00","17/10/2022"
"Seg","20","DCTI","Métodos de Investigação em Ciências e Tecnologias da Informação","MICTITP01","56","DCTI-A-1","C5.09","19:30:00","21:00:00","10/10/2022"
"Seg","38","MSIAD","Análise de Dados para Business Intelligence","01113T01","50","MSIAD-A1","D1.09","18:00:00","19:30:00","21/11/2022"
"Seg","38","MSIAD","Análise de Dados para Business Intelligence","01113T01","50","MSIAD-A1","D1.09","18:00:00","19:30:00","14/11/2022"
"Seg","38","MSIAD","Análise de Dados para Business Intelligence","01113T01","50","MSIAD-A1","D1.09","18:00:00","19:30:00","07/11/2022"
"Seg","38","MSIAD","Análise de Dados para Business Intelligence","01113T01","50","MSIAD-A1","D1.09","18:00:00","19:30:00","31/10/2022"
"Seg","38","MSIAD","Análise de Dados para Business Intelligence","01113T01","50","MSIAD-A1","D1.09","18:00:00","19:30:00","24/10/2022"
"Seg","38","MSIAD","Análise de Dados para Business Intelligence","01113T01","50","MSIAD-A1","D1.09","18:00:00","19:30:00","17/10/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","05/12/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","28/11/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","21/11/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","14/11/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","07/11/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","31/10/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","24/10/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","17/10/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","10/10/2022"
"Seg","23","MIA","Teoria e História da Arquitetura II","THAIITP01","50","ARQ-B3, ARQ-B2, ARQ-B1","2,00E+07","14:30:00","16:00:00","19/09/2022"
"Sex","22","LETI","Electromagnetismo","L2101PL05","86","ET-B3, ET-B2, ET-B1","C7.08","09:30:00","11:00:00","25/11/2022"
"Sex","22","LETI","Electromagnetismo","L2101PL05","86","ET-B3, ET-B2, ET-B1","C7.08","09:30:00","11:00:00","11/11/2022"
"Sex","22","LETI","Electromagnetismo","L2101PL05","86","ET-B3, ET-B2, ET-B1","C7.08","09:30:00","11:00:00","28/10/2022"
"Sex","22","LETI","Electromagnetismo","L2101PL05","86","ET-B3, ET-B2, ET-B1","C7.08","09:30:00","11:00:00","14/10/2022"
"Sex","22","LETI","Electromagnetismo","L2101PL05","86","ET-B3, ET-B2, ET-B1","C7.08","11:00:00","12:30:00","25/11/2022"
"Sex","22","LETI","Electromagnetismo","L2101PL05","86","ET-B3, ET-B2, ET-B1","C7.08","11:00:00","12:30:00","11/11/2022"
"Sex","22","LETI","Electromagnetismo","L2101PL05","86","ET-B3, ET-B2, ET-B1","C7.08","11:00:00","12:30:00","28/10/2022"
"Sex","22","LETI","Electromagnetismo","L2101PL05","86","ET-B3, ET-B2, ET-B1","C7.08","11:00:00","12:30:00","14/10/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","09:30:00","11:00:00","02/12/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","09:30:00","11:00:00","25/11/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","09:30:00","11:00:00","18/11/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","09:30:00","11:00:00","11/11/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","09:30:00","11:00:00","04/11/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","11:00:00","12:30:00","02/12/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","11:00:00","12:30:00","25/11/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","11:00:00","12:30:00","18/11/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","11:00:00","12:30:00","11/11/2022"
"Sex","42","MGSS","Análise e Avaliação Económica em Saúde","03474TP02","52","MGSSA1","AA3.23","11:00:00","12:30:00","04/11/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","07/12/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","30/11/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","23/11/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","16/11/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","09/11/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","02/11/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","26/10/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","19/10/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","12/10/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","28/09/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","21/09/2022"
"Qua","58","LETI","Electrónica Programada e Processamento Digital de Sinais","L2004TP02","58","ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1","C4.08","13:00:00","14:30:00","14/09/2022"
"Sex","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","07/10/2022"
"Sex","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","07/10/2022"
"Qua","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","12/10/2022"
"Qua","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","28/09/2022"
"Qua","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","21/09/2022"
"Qua","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","14/09/2022"
"Qua","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","12/10/2022"
"Qua","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","28/09/2022"
"Qua","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","21/09/2022"
"Qua","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","14/09/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","10/10/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","03/10/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","26/09/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","19/09/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","09:30:00","11:00:00","12/09/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","10/10/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","03/10/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","26/09/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","19/09/2022"
"Seg","47","MG","Contabilidade Avançada","M8488TP01","60","MGA2","B2.02","11:00:00","12:30:00","12/09/2022"
"Seg","28","CT","Igualdade de Género e Diversidade - Iniciação","IGD-ITP02","30","CI-CT-02","AA2.26","14:30:00","15:30:00","24/10/2022"
"Seg","28","CT","Igualdade de Género e Diversidade - Iniciação","IGD-ITP02","30","CI-CT-02","AA2.26","14:30:00","17:30:00","17/10/2022"
"Seg","28","CT","Igualdade de Género e Diversidade - Iniciação","IGD-ITP02","30","CI-CT-02","AA2.26","14:30:00","17:30:00","10/10/2022"
"Seg","28","CT","Igualdade de Género e Diversidade - Iniciação","IGD-ITP02","30","CI-CT-02","AA2.26","14:30:00","17:30:00","03/10/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","07/12/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","30/11/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","23/11/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","16/11/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","09/11/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","02/11/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","26/10/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","19/10/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","12/10/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","28/09/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","21/09/2022"
"Qua","37","LE","Economia da Organização Industrial","L5014PL02","50","EC2, EC3.1","2,00E+05","11:00:00","12:30:00","14/09/2022"
"Seg","28","CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG","Trabalho em Equipa","00683TP01","30","CI-CT-01","AA3.26","09:30:00","12:30:00","17/10/2022"
"Seg","28","CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG","Trabalho em Equipa","00683TP01","30","CI-CT-01","AA3.26","09:30:00","12:30:00","03/10/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","29/11/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","22/11/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","15/11/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","08/11/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","25/10/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","18/10/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","04/10/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","27/09/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","20/09/2022"
"Ter","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","13/09/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","23/11/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","16/11/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","09/11/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","02/11/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","26/10/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","19/10/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","12/10/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","28/09/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","21/09/2022"
"Qua","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","14/09/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","25/11/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","18/11/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","11/11/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","04/11/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","28/10/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","21/10/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","14/10/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","07/10/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","30/09/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","23/09/2022"
"Sex","47","LGRH","Relações Laborais","RLTP01","68","GRHB1","C4.07","08:00:00","09:30:00","16/09/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","06/12/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","29/11/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","22/11/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","15/11/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","08/11/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","25/10/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","18/10/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","11/10/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","04/10/2022"
"Ter","55","CIIBS, MEECult, MEGC, MMA","Marketing Cultural","01976TP02","120","CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1","Auditório 1","18:00:00","20:00:00","27/09/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","41","EI-B8, EI-B7, EI-B6, EI-B5","0S02","11:00:00","12:30:00","29/11/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","41","EI-B8, EI-B7, EI-B6, EI-B5","0S02","11:00:00","12:30:00","22/11/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","41","EI-B8, EI-B7, EI-B6, EI-B5","0S02","11:00:00","12:30:00","15/11/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","23","EI-B8, EI-B7, EI-B6, EI-B5","D1.04","11:00:00","12:30:00","08/11/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","23","EI-B8, EI-B7, EI-B6, EI-B5","D1.04","11:00:00","12:30:00","25/10/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","23","EI-B8, EI-B7, EI-B6, EI-B5","D1.04","11:00:00","12:30:00","18/10/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","23","EI-B8, EI-B7, EI-B6, EI-B5","D1.04","11:00:00","12:30:00","11/10/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","23","EI-B8, EI-B7, EI-B6, EI-B5","D1.04","11:00:00","12:30:00","04/10/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","41","EI-B8, EI-B7, EI-B6, EI-B5","0S02","11:00:00","12:30:00","27/09/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","41","EI-B8, EI-B7, EI-B6, EI-B5","0S02","11:00:00","12:30:00","20/09/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","41","EI-B8, EI-B7, EI-B6, EI-B5","0S02","11:00:00","12:30:00","13/09/2022"
"Ter","13","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Programação Orientada para Objectos","L5315PL10","41","EI-B8, EI-B7, EI-B6, EI-B5","0S02","09:30:00","11:00:00","29/11/2022"
